site,round,stage,n_train,n_test,loss,mse,mae,r2,fs_r2
site05,2,local,3704,927,1.2880010604858398,1.2880010604858398,0.9083479642868042,0.0009784698486328,0.0485916888375729
site05,3,global,3704,927,1.287429928779602,1.287429928779602,0.9075544476509094,0.0014214515686035,0.0485916888375729
site05,3,local,3704,927,1.2907583713531494,1.2907583713531494,0.9089997410774232,-0.0011601448059082,0.0485916888375729
site05,4,global,3704,927,1.287732720375061,1.287732720375061,0.9073943495750428,0.0011865496635437,0.0485916888375729
site05,4,local,3704,927,1.28875994682312,1.28875994682312,0.9084396362304688,0.0003898739814758,0.0485916888375729
site06,0,global,4503,1126,1.3886361122131348,1.3886361122131348,0.9590283632278442,-0.0007683038711547,0.0426912030400241
site06,0,local,4503,1126,1.3851994276046753,1.3851994276046753,0.9573811888694764,0.0017083883285522,0.0426912030400241
site06,1,global,4503,1126,1.386404037475586,1.386404037475586,0.9576760530471802,0.0008403062820434,0.0426912030400241
site06,1,local,4503,1126,1.3867181539535522,1.3867181539535522,0.9578189849853516,0.0006139278411865,0.0426912030400241
site06,2,global,4503,1126,1.386932134628296,1.386932134628296,0.9579808115959167,0.0004597306251525,0.0426912030400241
site06,2,local,4503,1126,1.3869038820266724,1.3869038820266724,0.9581493139266968,0.0004800558090209,0.0426912030400241
site06,3,global,4503,1126,1.386255383491516,1.386255383491516,0.957391917705536,0.0009474158287048,0.0426912030400241
site06,3,local,4503,1126,1.3875072002410889,1.3875072002410889,0.9579442739486694,4.523992538452149e-05,0.0426912030400241
site06,4,global,4503,1126,1.3870834112167358,1.3870834112167358,0.9576416015625,0.0003506541252136,0.0426912030400241
site06,4,local,4503,1126,1.3861078023910522,1.3861078023910522,0.9573938846588136,0.0010538101196289,0.0426912030400241
site07,0,global,5712,1429,1.1545541286468506,1.1545541286468506,0.8620678782463074,-0.0043678283691406,0.1327346101369241
site07,0,local,5712,1429,1.1457496881484983,1.1457496881484983,0.8571608066558838,0.0032913088798522,0.1327346101369241
site07,1,global,5712,1429,1.140577793121338,1.140577793121338,0.8565348386764526,0.0077903866767883,0.1327346101369241
site07,1,local,5712,1429,1.1536028385162354,1.1536028385162354,0.8595460057258606,-0.0035403966903686,0.1327346101369241
site07,2,global,5712,1429,1.1413002014160156,1.1413002014160156,0.8568111062049866,0.0071619749069213,0.1327346101369241
site07,2,local,5712,1429,1.139115571975708,1.139115571975708,0.8554559350013733,0.0090624690055847,0.1327346101369241
site07,3,global,5712,1429,1.1390801668167114,1.1390801668167114,0.8558534979820251,0.0090932250022888,0.1327346101369241
site07,3,local,5712,1429,1.139275074005127,1.139275074005127,0.8557267189025879,0.0089237093925476,0.1327346101369241
site07,4,global,5712,1429,1.1379531621932983,1.1379531621932983,0.8555058240890503,0.0100736021995544,0.1327346101369241
site07,4,local,5712,1429,1.1439472436904907,1.1439472436904907,0.857272744178772,0.0048592090606689,0.1327346101369241
site08,0,global,6523,1631,1.2979075908660889,1.2979075908660889,0.9014797806739808,0.0015888214111328,0.1721204910108354
site08,0,local,6523,1631,1.2809805870056152,1.2809805870056152,0.8949864506721497,0.0146098136901855,0.1721204910108354
site08,1,global,6523,1631,1.2847129106521606,1.2847129106521606,0.8971973657608032,0.0117387771606445,0.1721204910108354
site08,1,local,6523,1631,1.2842895984649658,1.2842895984649658,0.8969087600708008,0.0120643973350524,0.1721204910108354
site08,2,global,6523,1631,1.283979892730713,1.283979892730713,0.896727442741394,0.0123026371002197,0.1721204910108354
site08,2,local,6523,1631,1.2791720628738403,1.2791720628738403,0.8945974111557007,0.0160010457038879,0.1721204910108354
site08,3,global,6523,1631,1.281220555305481,1.281220555305481,0.8959821462631226,0.0144252181053161,0.1721204910108354
site08,3,local,6523,1631,1.2814321517944336,1.2814321517944336,0.8963543772697449,0.0142624378204345,0.1721204910108354
site08,4,global,6523,1631,1.2823203802108765,1.2823203802108765,0.8966895937919617,0.0135791301727294,0.1721204910108354
site08,4,local,6523,1631,1.2841850519180298,1.2841850519180298,0.8977009654045105,0.0121447443962097,0.1721204910108354
site09,0,global,6739,1685,1.1762367486953735,1.1762367486953735,0.8608314394950867,-0.0011907815933227,0.0352690201469616
site09,0,local,6739,1685,1.173681378364563,1.173681378364563,0.8601894378662109,0.0009844303131103,0.0352690201469616
site09,1,global,6739,1685,1.1715651750564575,1.1715651750564575,0.859184205532074,0.0027856230735778,0.0352690201469616
site09,1,local,6739,1685,1.1709847450256348,1.1709847450256348,0.8587432503700256,0.0032797455787658,0.0352690201469616
site09,2,global,6739,1685,1.1699045896530151,1.1699045896530151,0.8584929704666138,0.0041991472244262,0.0352690201469616
site09,2,local,6739,1685,1.1714650392532349,1.1714650392532349,0.859190821647644,0.0028709173202514,0.0352690201469616
site09,3,global,6739,1685,1.1692084074020386,1.1692084074020386,0.8582761287689209,0.0047916769981384,0.0352690201469616
site09,3,local,6739,1685,1.1684058904647827,1.1684058904647827,0.8579714894294739,0.0054748058319091,0.0352690201469616
site09,4,global,6739,1685,1.170016884803772,1.170016884803772,0.8585837483406067,0.0041035413742065,0.0352690201469616
site09,4,local,6739,1685,1.171903133392334,1.171903133392334,0.8595519065856934,0.0024980306625366,0.0352690201469616
site10,0,global,7504,1876,1.1319230794906616,1.1319230794906616,0.8390588760375977,-0.0063176155090332,0.082569773232602
site10,0,local,7504,1876,1.1226447820663452,1.1226447820663452,0.8376843929290771,0.0019312500953674,0.082569773232602
site10,1,global,7504,1876,1.1207220554351809,1.1207220554351809,0.8358647227287292,0.0036405324935913,0.082569773232602
site10,1,local,7504,1876,1.1209008693695068,1.1209008693695068,0.8359968662261963,0.0034815669059753,0.082569773232602
