suite,scenario,dataset,seed,x,f
combined,distributed_secagg,quadratic,7,0.699999988079071,-814.660400390625
combined,distributed_secagg,quadratic,7,0.800000011920929,-931.0406494140625
combined,distributed_secagg,quadratic,7,0.8999999761581421,-1047.420654296875
combined,distributed_secagg,quadratic,7,1.0,-1163.800537109375
combined,distributed_secagg,quadratic,7,1.100000023841858,-1280.180908203125
combined,distributed_secagg,quadratic,7,1.2000000476837158,-1396.560791015625
combined,distributed_secagg,quadratic,7,1.2999999523162842,-1512.940673828125
combined,distributed_secagg,quadratic,7,1.399999976158142,-1629.321044921875
combined,distributed_secagg,quadratic,7,1.5,-1745.700927734375
combined,distributed_secagg,quadratic,7,1.600000023841858,-1862.081298828125
combined,distributed_secagg,quadratic,7,1.7000000476837158,-1978.461181640625
combined,distributed_secagg,quadratic,7,1.7999999523162842,-2094.841064453125
combined,distributed_secagg,quadratic,7,1.899999976158142,-2211.22119140625
combined,distributed_secagg,quadratic,7,2.0,-2327.6015625
combined,distributed_secagg,quadratic,7,2.0999999046325684,-2443.981201171875
combined,distributed_secagg,quadratic,7,2.200000047683716,-2560.361572265625
combined,distributed_secagg,quadratic,7,2.299999952316284,-2676.741943359375
combined,distributed_secagg,quadratic,7,2.400000095367432,-2793.121826171875
combined,distributed_secagg,quadratic,7,2.5,-2909.501708984375
combined,distributed_secagg,quadratic,7,2.5999999046325684,-3025.881591796875
combined,distributed_secagg,quadratic,7,2.700000047683716,-3142.26171875
combined,distributed_secagg,quadratic,7,2.799999952316284,-3258.64208984375
combined,distributed_secagg,quadratic,7,2.900000095367432,-3375.02197265625
combined,distributed_secagg,quadratic,7,3.0,-3491.40185546875
combined,distributed_secagg,quadratic,9,-3.0,2989.56591796875
combined,distributed_secagg,quadratic,9,-2.900000095367432,2942.1444091796875
combined,distributed_secagg,quadratic,9,-2.799999952316284,2894.7225341796875
combined,distributed_secagg,quadratic,9,-2.700000047683716,2847.301025390625
combined,distributed_secagg,quadratic,9,-2.5999999046325684,2799.879150390625
combined,distributed_secagg,quadratic,9,-2.5,2752.4576416015625
combined,distributed_secagg,quadratic,9,-2.400000095367432,2704.5968017578125
combined,distributed_secagg,quadratic,9,-2.299999952316284,2656.4552001953125
combined,distributed_secagg,quadratic,9,-2.200000047683716,2608.3138427734375
combined,distributed_secagg,quadratic,9,-2.0999999046325684,2560.173828125
combined,distributed_secagg,quadratic,9,-2.0,2512.033935546875
combined,distributed_secagg,quadratic,9,-1.899999976158142,2463.8939208984375
combined,distributed_secagg,quadratic,9,-1.7999999523162842,2415.75390625
combined,distributed_secagg,quadratic,9,-1.7000000476837158,2367.6138916015625
combined,distributed_secagg,quadratic,9,-1.600000023841858,2319.4739379882812
combined,distributed_secagg,quadratic,9,-1.5,2271.3338623046875
combined,distributed_secagg,quadratic,9,-1.399999976158142,2223.19384765625
combined,distributed_secagg,quadratic,9,-1.2999999523162842,2174.2505493164062
combined,distributed_secagg,quadratic,9,-1.2000000476837158,2122.8475952148438
combined,distributed_secagg,quadratic,9,-1.100000023841858,2062.5777587890625
combined,distributed_secagg,quadratic,9,-1.0,1998.2225341796875
combined,distributed_secagg,quadratic,9,-0.8999999761581421,1915.3614807128906
combined,distributed_secagg,quadratic,9,-0.800000011920929,1791.4327697753906
combined,distributed_secagg,quadratic,9,-0.699999988079071,1589.9190368652344
combined,distributed_secagg,quadratic,9,-0.6000000238418579,1363.6921195983887
combined,distributed_secagg,quadratic,9,-0.5,1116.4819641113281
combined,distributed_secagg,quadratic,9,-0.4000000059604645,831.6587524414062
combined,distributed_secagg,quadratic,9,-0.3000000119209289,563.2188720703125
combined,distributed_secagg,quadratic,9,-0.2000000029802322,348.2908935546875
combined,distributed_secagg,quadratic,9,-0.1000000014901161,168.4276123046875
combined,distributed_secagg,quadratic,9,0.0,0.0
combined,distributed_secagg,quadratic,9,0.1000000014901161,-166.1292724609375
combined,distributed_secagg,quadratic,9,0.2000000029802322,-327.5584716796875
combined,distributed_secagg,quadratic,9,0.3000000119209289,-484.37182617187455
combined,distributed_secagg,quadratic,9,0.4000000059604645,-638.7567138671875
combined,distributed_secagg,quadratic,9,0.5,-790.7073974609375
combined,distributed_secagg,quadratic,9,0.6000000238418579,-942.4661865234375
combined,distributed_secagg,quadratic,9,0.699999988079071,-1094.7047119140625
combined,distributed_secagg,quadratic,9,0.800000011920929,-1248.5670166015625
combined,distributed_secagg,quadratic,9,0.8999999761581421,-1403.4107666015625
combined,distributed_secagg,quadratic,9,1.0,-1558.2542724609375
combined,distributed_secagg,quadratic,9,1.100000023841858,-1713.0975341796875
combined,distributed_secagg,quadratic,9,1.2000000476837158,-1867.9415283203125
combined,distributed_secagg,quadratic,9,1.2999999523162842,-2022.7847900390625
combined,distributed_secagg,quadratic,9,1.399999976158142,-2177.6285400390625
combined,distributed_secagg,quadratic,9,1.5,-2332.4720458984375
combined,distributed_secagg,quadratic,9,1.600000023841858,-2487.3157958984375
combined,distributed_secagg,quadratic,9,1.7000000476837158,-2642.1119384765625
combined,distributed_secagg,quadratic,9,1.7999999523162842,-2796.7723388671875
combined,distributed_secagg,quadratic,9,1.899999976158142,-2951.4324951171875
combined,distributed_secagg,quadratic,9,2.0,-3106.0931396484375
combined,distributed_secagg,quadratic,9,2.0999999046325684,-3260.7532958984375
combined,distributed_secagg,quadratic,9,2.200000047683716,-3415.4139404296875
combined,distributed_secagg,quadratic,9,2.299999952316284,-3570.0740966796875
combined,distributed_secagg,quadratic,9,2.400000095367432,-3724.7342529296875
combined,distributed_secagg,quadratic,9,2.5,-3879.3948974609375
combined,distributed_secagg,quadratic,9,2.5999999046325684,-4034.0550537109375
combined,distributed_secagg,quadratic,9,2.700000047683716,-4188.7156982421875
combined,distributed_secagg,quadratic,9,2.799999952316284,-4343.3758544921875
combined,distributed_secagg,quadratic,9,2.900000095367432,-4498.0364990234375
combined,distributed_secagg,quadratic,9,3.0,-4652.6966552734375
combined,distributed_secagg,cox,1,-3.0,2222.6353454589844
combined,distributed_secagg,cox,1,-2.900000095367432,2171.7000427246094
combined,distributed_secagg,cox,1,-2.799999952316284,2120.764862060547
combined,distributed_secagg,cox,1,-2.700000047683716,2069.8294372558594
combined,distributed_secagg,cox,1,-2.5999999046325684,2018.8943786621094
combined,distributed_secagg,cox,1,-2.5,1967.9591979980469
combined,distributed_secagg,cox,1,-2.400000095367432,1917.0237731933594
combined,distributed_secagg,cox,1,-2.299999952316284,1866.0884704589844
combined,distributed_secagg,cox,1,-2.200000047683716,1815.1531677246094
combined,distributed_secagg,cox,1,-2.0999999046325684,1764.2050476074219
combined,distributed_secagg,cox,1,-2.0,1713.2134704589844
combined,distributed_secagg,cox,1,-1.899999976158142,1662.2217712402344
combined,distributed_secagg,cox,1,-1.7999999523162842,1611.2301940917969
combined,distributed_secagg,cox,1,-1.7000000476837158,1560.2386169433594
combined,distributed_secagg,cox,1,-1.600000023841858,1508.7632751464844
combined,distributed_secagg,cox,1,-1.5,1456.8650817871094
combined,distributed_secagg,cox,1,-1.399999976158142,1404.9667663574219
combined,distributed_secagg,cox,1,-1.2999999523162842,1353.0685729980469
combined,distributed_secagg,cox,1,-1.2000000476837158,1295.8589782714841
combined,distributed_secagg,cox,1,-1.100000023841858,1229.7713317871096
combined,distributed_secagg,cox,1,-1.0,1163.6795349121094
combined,distributed_secagg,cox,1,-0.8999999761581421,1090.7255554199219
combined,distributed_secagg,cox,1,-0.800000011920929,999.9910583496094
combined,distributed_secagg,cox,1,-0.699999988079071,904.4619445800781
combined,distributed_secagg,cox,1,-0.6000000238418579,797.3308715820312
combined,distributed_secagg,cox,1,-0.5,672.59716796875
combined,distributed_secagg,cox,1,-0.4000000059604645,543.4013519287109
combined,distributed_secagg,cox,1,-0.3000000119209289,414.17791748046875
combined,distributed_secagg,cox,1,-0.2000000029802322,280.4814968109131
combined,distributed_secagg,cox,1,-0.1000000014901161,139.4250946044922
combined,distributed_secagg,cox,1,0.0,0.0
combined,distributed_secagg,cox,1,0.1000000014901161,-71.57742309570312
combined,distributed_secagg,cox,1,0.2000000029802322,-119.92916870117188
combined,distributed_secagg,cox,1,0.3000000119209289,-167.53369140625
combined,distributed_secagg,cox,1,0.4000000059604645,-214.69296264648438
combined,distributed_secagg,cox,1,0.5,-261.5677185058594
combined,distributed_secagg,cox,1,0.6000000238418579,-308.6538391113281
combined,distributed_secagg,cox,1,0.699999988079071,-355.1213073730469
combined,distributed_secagg,cox,1,0.800000011920929,-400.6814270019531
combined,distributed_secagg,cox,1,0.8999999761581421,-445.4959411621094
combined,distributed_secagg,cox,1,1.0,-489.8982238769531
combined,distributed_secagg,cox,1,1.100000023841858,-534.2586364746094
combined,distributed_secagg,cox,1,1.2000000476837158,-578.4763488769531
combined,distributed_secagg,cox,1,1.2999999523162842,-622.5322570800781
combined,distributed_secagg,cox,1,1.399999976158142,-666.3141784667969
combined,distributed_secagg,cox,1,1.5,-710.0960388183594
combined,distributed_secagg,cox,1,1.600000023841858,-753.8779602050781
combined,distributed_secagg,cox,1,1.7000000476837158,-797.6596984863281
combined,distributed_secagg,cox,1,1.7999999523162842,-841.4402160644531
combined,distributed_secagg,cox,1,1.899999976158142,-885.2207336425781
combined,distributed_secagg,cox,1,2.0,-929.0012512207031
combined,distributed_secagg,cox,1,2.0999999046325684,-972.7815246582031
combined,distributed_secagg,cox,1,2.200000047683716,-1016.5620422363281
combined,distributed_secagg,cox,1,2.299999952316284,-1060.3425598144531
combined,distributed_secagg,cox,1,2.400000095367432,-1104.1229553222656
combined,distributed_secagg,cox,1,2.5,-1147.9032287597656
combined,distributed_secagg,cox,1,2.5999999046325684,-1191.6836242675781
combined,distributed_secagg,cox,1,2.700000047683716,-1235.4641418457031
combined,distributed_secagg,cox,1,2.799999952316284,-1279.2446594238281
combined,distributed_secagg,cox,1,2.900000095367432,-1323.0250549316406
combined,distributed_secagg,cox,1,3.0,-1366.8054504394531
combined,distributed_secagg,cox,0,-3.0,1197.7605590820312
combined,distributed_secagg,cox,0,-2.900000095367432,1173.576904296875
combined,distributed_secagg,cox,0,-2.799999952316284,1149.3932495117188
combined,distributed_secagg,cox,0,-2.700000047683716,1125.2095336914062
combined,distributed_secagg,cox,0,-2.5999999046325684,1101.02587890625
combined,distributed_secagg,cox,0,-2.5,1076.8422241210938
combined,distributed_secagg,cox,0,-2.400000095367432,1052.6586303710938
combined,distributed_secagg,cox,0,-2.299999952316284,1028.4747924804688
combined,distributed_secagg,cox,0,-2.200000047683716,1004.2911987304688
combined,distributed_secagg,cox,0,-2.0999999046325684,980.107421875
combined,distributed_secagg,cox,0,-2.0,955.9237670898438
combined,distributed_secagg,cox,0,-1.899999976158142,931.7400512695312
combined,distributed_secagg,cox,0,-1.7999999523162842,907.5563354492188
combined,distributed_secagg,cox,0,-1.7000000476837158,883.3728027343752
combined,distributed_secagg,cox,0,-1.600000023841858,859.1891174316406
combined,distributed_secagg,cox,0,-1.5,835.0054016113281
combined,distributed_secagg,cox,0,-1.399999976158142,810.8217468261719
combined,distributed_secagg,cox,0,-1.2999999523162842,786.5927429199219
combined,distributed_secagg,cox,0,-1.2000000476837158,759.4012451171876
combined,distributed_secagg,cox,0,-1.100000023841858,731.777099609375
combined,distributed_secagg,cox,0,-1.0,700.9409484863281
combined,distributed_secagg,cox,0,-0.8999999761581421,670.1048278808594
combined,distributed_secagg,cox,0,-0.800000011920929,631.9256591796875
combined,distributed_secagg,cox,0,-0.699999988079071,585.8458251953125
combined,distributed_secagg,cox,0,-0.6000000238418579,532.6894073486328
combined,distributed_secagg,cox,0,-0.5,463.88629913330084
combined,distributed_secagg,cox,0,-0.4000000059604645,365.1591701507569
combined,distributed_secagg,cox,0,-0.3000000119209289,256.5642700195313
combined,distributed_secagg,cox,0,-0.2000000029802322,147.9670410156251
combined,distributed_secagg,cox,0,-0.1000000014901161,54.66436767578131
combined,distributed_secagg,cox,0,0.0,0.0
combined,distributed_secagg,cox,0,0.1000000014901161,-53.11737060546869
combined,distributed_secagg,cox,0,0.2000000029802322,-105.09603881835932
combined,distributed_secagg,cox,0,0.3000000119209289,-156.2040405273437
combined,distributed_secagg,cox,0,0.4000000059604645,-207.2384643554687
combined,distributed_secagg,cox,0,0.5,-258.0314331054687
combined,distributed_secagg,cox,0,0.6000000238418579,-308.91296386718744
combined,distributed_secagg,cox,0,0.699999988079071,-359.87609863281244
combined,distributed_secagg,cox,0,0.800000011920929,-411.0769653320312
combined,distributed_secagg,cox,0,0.8999999761581421,-462.2094116210937
combined,distributed_secagg,cox,0,1.0,-513.3419189453125
combined,distributed_secagg,cox,0,1.100000023841858,-564.474365234375
combined,distributed_secagg,cox,0,1.2000000476837158,-615.685302734375
combined,distributed_secagg,cox,0,1.2999999523162842,-666.9033813476562
combined,distributed_secagg,cox,0,1.399999976158142,-718.1212768554688
combined,distributed_secagg,cox,0,1.5,-769.3392944335938
combined,distributed_secagg,cox,0,1.600000023841858,-820.5574340820312
combined,distributed_secagg,cox,0,1.7000000476837158,-871.7753295898438
combined,distributed_secagg,cox,0,1.7999999523162842,-922.9933471679688
combined,distributed_secagg,cox,0,1.899999976158142,-974.2111206054688
combined,distributed_secagg,cox,0,2.0,-1025.4292602539062
combined,distributed_secagg,cox,0,2.0999999046325684,-1076.6471557617188
combined,distributed_secagg,cox,0,2.200000047683716,-1127.8654174804688
combined,distributed_secagg,cox,0,2.299999952316284,-1179.0833129882812
combined,distributed_secagg,cox,0,2.400000095367432,-1230.3013305664062
combined,distributed_secagg,cox,0,2.5,-1281.5193481445312
combined,distributed_secagg,cox,0,2.5999999046325684,-1332.7372436523438
combined,distributed_secagg,cox,0,2.700000047683716,-1383.9553833007812
combined,distributed_secagg,cox,0,2.799999952316284,-1435.1734008789062
combined,distributed_secagg,cox,0,2.900000095367432,-1486.3914184570312
combined,distributed_secagg,cox,0,3.0,-1537.6094360351562
combined,distributed_secagg,cox,2,-3.0,2654.353126525879
combined,distributed_secagg,cox,2,-2.900000095367432,2586.002052307129
combined,distributed_secagg,cox,2,-2.799999952316284,2517.651222229004
combined,distributed_secagg,cox,2,-2.700000047683716,2449.300636291504
combined,distributed_secagg,cox,2,-2.5999999046325684,2380.949562072754
combined,distributed_secagg,cox,2,-2.5,2312.598731994629
combined,distributed_secagg,cox,2,-2.400000095367432,2244.247901916504
combined,distributed_secagg,cox,2,-2.299999952316284,2175.891944885254
combined,distributed_secagg,cox,2,-2.200000047683716,2107.534767150879
combined,distributed_secagg,cox,2,-2.0999999046325684,2038.473609924316
combined,distributed_secagg,cox,2,-2.0,1968.972511291504
combined,distributed_secagg,cox,2,-1.899999976158142,1899.471534729004
combined,distributed_secagg,cox,2,-1.7999999523162842,1829.9704360961914
combined,distributed_secagg,cox,2,-1.7000000476837158,1760.469581604004
combined,distributed_secagg,cox,2,-1.600000023841858,1690.968360900879
combined,distributed_secagg,cox,2,-1.5,1621.467140197754
combined,distributed_secagg,cox,2,-1.399999976158142,1551.9662857055664
combined,distributed_secagg,cox,2,-1.2999999523162842,1482.275978088379
combined,distributed_secagg,cox,2,-1.2000000476837158,1412.481056213379
combined,distributed_secagg,cox,2,-1.100000023841858,1342.6857681274414
combined,distributed_secagg,cox,2,-1.0,1270.4289321899414
combined,distributed_secagg,cox,2,-0.8999999761581421,1193.2531509399414
combined,distributed_secagg,cox,2,-0.800000011920929,1099.243751525879
combined,distributed_secagg,cox,2,-0.699999988079071,985.1775894165039
combined,distributed_secagg,cox,2,-0.6000000238418579,860.5132217407227
combined,distributed_secagg,cox,2,-0.5,729.1784439086914
combined,distributed_secagg,cox,2,-0.4000000059604645,589.4772720336914
combined,distributed_secagg,cox,2,-0.3000000119209289,442.0185012817383
combined,distributed_secagg,cox,2,-0.2000000029802322,294.5596389770508
combined,distributed_secagg,cox,2,-0.1000000014901161,147.10077667236328
combined,distributed_secagg,cox,2,0.0,0.0
combined,distributed_secagg,cox,2,0.1000000014901161,-146.73360443115234
combined,distributed_secagg,cox,2,0.2000000029802322,-263.1137008666992
combined,distributed_secagg,cox,2,0.3000000119209289,-299.6586227416992
combined,distributed_secagg,cox,2,0.4000000059604645,-327.6997909545899
combined,distributed_secagg,cox,2,0.5,-355.4701156616211
combined,distributed_secagg,cox,2,0.6000000238418579,-383.0995407104492
combined,distributed_secagg,cox,2,0.699999988079071,-410.17296600341797
combined,distributed_secagg,cox,2,0.800000011920929,-437.07823944091797
combined,distributed_secagg,cox,2,0.8999999761581421,-463.99935150146484
combined,distributed_secagg,cox,2,1.0,-490.73421478271484
combined,distributed_secagg,cox,2,1.100000023841858,-517.5695419311523
combined,distributed_secagg,cox,2,1.2000000476837158,-544.5135726928711
combined,distributed_secagg,cox,2,1.2999999523162842,-571.6206283569336
combined,distributed_secagg,cox,2,1.399999976158142,-598.8766098022461
combined,distributed_secagg,cox,2,1.5,-626.6094589233398
combined,distributed_secagg,cox,2,1.600000023841858,-654.3423080444336
combined,distributed_secagg,cox,2,1.7000000476837158,-682.0751571655273
combined,distributed_secagg,cox,2,1.7999999523162842,-709.8080673217773
combined,distributed_secagg,cox,2,1.899999976158142,-737.5409774780273
combined,distributed_secagg,cox,2,2.0,-765.2737045288086
combined,distributed_secagg,cox,2,2.0999999046325684,-793.0065536499023
combined,distributed_secagg,cox,2,2.200000047683716,-820.7394027709961
combined,distributed_secagg,cox,2,2.299999952316284,-848.4723129272461
combined,distributed_secagg,cox,2,2.400000095367432,-876.2051010131834
combined,distributed_secagg,cox,2,2.5,-903.9380111694334
combined,distributed_secagg,cox,2,2.5999999046325684,-931.6707992553711
combined,distributed_secagg,cox,2,2.700000047683716,-959.4036483764648
combined,distributed_secagg,cox,2,2.799999952316284,-987.1364974975588
combined,distributed_secagg,cox,2,2.900000095367432,-1014.8692855834961
combined,distributed_secagg,cox,2,3.0,-1042.602195739746
combined,distributed_secagg,cox,4,-3.0,3332.450927734375
combined,distributed_secagg,cox,4,-2.900000095367432,3263.9052734375
combined,distributed_secagg,cox,4,-2.799999952316284,3195.359619140625
combined,distributed_secagg,cox,4,-2.700000047683716,3126.8134765625
combined,distributed_secagg,cox,4,-2.5999999046325684,3058.267822265625
combined,distributed_secagg,cox,4,-2.5,2989.721923828125
combined,distributed_secagg,cox,4,-2.400000095367432,2921.176025390625
combined,distributed_secagg,cox,4,-2.299999952316284,2852.630126953125
combined,distributed_secagg,cox,4,-2.200000047683716,2784.08447265625
combined,distributed_secagg,cox,4,-2.0999999046325684,2715.53857421875
combined,distributed_secagg,cox,4,-2.0,2646.992919921875
combined,distributed_secagg,cox,4,-1.899999976158142,2578.447021484375
combined,distributed_secagg,cox,4,-1.7999999523162842,2509.9013671875
combined,distributed_secagg,cox,4,-1.7000000476837158,2441.35546875
combined,distributed_secagg,cox,4,-1.600000023841858,2372.8095703125
combined,distributed_secagg,cox,4,-1.5,2304.263671875
combined,distributed_secagg,cox,4,-1.399999976158142,2235.1337890625
combined,distributed_secagg,cox,4,-1.2999999523162842,2156.7796630859375
combined,distributed_secagg,cox,4,-1.2000000476837158,2077.9317626953125
combined,distributed_secagg,cox,4,-1.100000023841858,1992.142333984375
combined,distributed_secagg,cox,4,-1.0,1902.4296875
combined,distributed_secagg,cox,4,-0.8999999761581421,1789.12744140625
combined,distributed_secagg,cox,4,-0.800000011920929,1636.767822265625
combined,distributed_secagg,cox,4,-0.699999988079071,1447.6801147460938
combined,distributed_secagg,cox,4,-0.6000000238418579,1258.5924072265625
combined,distributed_secagg,cox,4,-0.5,1059.2347717285156
combined,distributed_secagg,cox,4,-0.4000000059604645,846.9973907470703
combined,distributed_secagg,cox,4,-0.3000000119209289,634.760009765625
combined,distributed_secagg,cox,4,-0.2000000029802322,414.4325256347656
combined,distributed_secagg,cox,4,-0.1000000014901161,188.81640625
combined,distributed_secagg,cox,4,0.0,0.0
combined,distributed_secagg,cox,4,0.1000000014901161,-83.1990966796875
combined,distributed_secagg,cox,4,0.2000000029802322,-163.15545654296875
combined,distributed_secagg,cox,4,0.3000000119209289,-243.62927246093727
combined,distributed_secagg,cox,4,0.4000000059604645,-322.7515869140627
combined,distributed_secagg,cox,4,0.5,-400.5355224609375
combined,distributed_secagg,cox,4,0.6000000238418579,-479.284912109375
combined,distributed_secagg,cox,4,0.699999988079071,-557.686767578125
combined,distributed_secagg,cox,4,0.800000011920929,-634.720947265625
combined,distributed_secagg,cox,4,0.8999999761581421,-711.4921875
combined,distributed_secagg,cox,4,1.0,-788.272705078125
combined,distributed_secagg,cox,4,1.100000023841858,-865.162109375
combined,distributed_secagg,cox,4,1.2000000476837158,-942.2230224609375
combined,distributed_secagg,cox,4,1.2999999523162842,-1019.2845458984375
combined,distributed_secagg,cox,4,1.399999976158142,-1096.345947265625
combined,distributed_secagg,cox,4,1.5,-1173.67138671875
combined,distributed_secagg,cox,4,1.600000023841858,-1251.11865234375
combined,distributed_secagg,cox,4,1.7000000476837158,-1328.812744140625
combined,distributed_secagg,cox,4,1.7999999523162842,-1406.507080078125
combined,distributed_secagg,cox,4,1.899999976158142,-1484.201416015625
combined,distributed_secagg,cox,4,2.0,-1561.895263671875
combined,distributed_secagg,cox,4,2.0999999046325684,-1639.589599609375
combined,distributed_secagg,cox,4,2.200000047683716,-1717.28369140625
combined,distributed_secagg,cox,4,2.299999952316284,-1794.977783203125
combined,distributed_secagg,cox,4,2.400000095367432,-1872.670166015625
combined,distributed_secagg,cox,4,2.5,-1950.36181640625
combined,distributed_secagg,cox,4,2.5999999046325684,-2028.053466796875
combined,distributed_secagg,cox,4,2.700000047683716,-2105.74560546875
combined,distributed_secagg,cox,4,2.799999952316284,-2183.437255859375
combined,distributed_secagg,cox,4,2.900000095367432,-2261.129638671875
combined,distributed_secagg,cox,4,3.0,-2338.8212890625
combined,distributed_secagg,cox,3,-3.0,3182.163568496704
combined,distributed_secagg,cox,3,-2.900000095367432,3095.309564590454
combined,distributed_secagg,cox,3,-2.799999952316284,3006.660150527954
combined,distributed_secagg,cox,3,-2.700000047683716,2917.861810684204
combined,distributed_secagg,cox,3,-2.5999999046325684,2829.063959121704
combined,distributed_secagg,cox,3,-2.5,2740.265619277954
combined,distributed_secagg,cox,3,-2.400000095367432,2651.467767715454
combined,distributed_secagg,cox,3,-2.299999952316284,2562.669916152954
combined,distributed_secagg,cox,3,-2.200000047683716,2473.871576309204
combined,distributed_secagg,cox,3,-2.0999999046325684,2385.073480606079
combined,distributed_secagg,cox,3,-2.0,2296.275629043579
combined,distributed_secagg,cox,3,-1.899999976158142,2207.477533340454
combined,distributed_secagg,cox,3,-1.7999999523162842,2118.679437637329
combined,distributed_secagg,cox,3,-1.7000000476837158,2029.8817081451416
combined,distributed_secagg,cox,3,-1.600000023841858,1941.083490371704
combined,distributed_secagg,cox,3,-1.5,1852.1448917388911
combined,distributed_secagg,cox,3,-1.399999976158142,1763.067621231079
combined,distributed_secagg,cox,3,-1.2999999523162842,1673.990472793579
combined,distributed_secagg,cox,3,-1.2000000476837158,1584.9134464263916
combined,distributed_secagg,cox,3,-1.100000023841858,1495.8362979888916
combined,distributed_secagg,cox,3,-1.0,1406.7591495513916
combined,distributed_secagg,cox,3,-0.8999999761581421,1310.2860050201416
combined,distributed_secagg,cox,3,-0.800000011920929,1199.1124210357666
combined,distributed_secagg,cox,3,-0.699999988079071,1082.091302871704
combined,distributed_secagg,cox,3,-0.6000000238418579,952.7537174224854
combined,distributed_secagg,cox,3,-0.5,812.6767520904541
combined,distributed_secagg,cox,3,-0.4000000059604645,656.7346134185791
combined,distributed_secagg,cox,3,-0.3000000119209289,493.994592666626
combined,distributed_secagg,cox,3,-0.2000000029802322,330.7862491607666
combined,distributed_secagg,cox,3,-0.1000000014901161,165.52503395080566
combined,distributed_secagg,cox,3,0.0,0.0
combined,distributed_secagg,cox,3,0.1000000014901161,-163.11981773376465
combined,distributed_secagg,cox,3,0.2000000029802322,-263.9538631439209
combined,distributed_secagg,cox,3,0.3000000119209289,-292.47626304626465
combined,distributed_secagg,cox,3,0.4000000059604645,-319.2646541595459
combined,distributed_secagg,cox,3,0.5,-344.9193477630615
combined,distributed_secagg,cox,3,0.6000000238418579,-370.5412654876709
combined,distributed_secagg,cox,3,0.699999988079071,-396.1829586029053
combined,distributed_secagg,cox,3,0.800000011920929,-422.1336727142334
combined,distributed_secagg,cox,3,0.8999999761581421,-448.27606773376476
combined,distributed_secagg,cox,3,1.0,-474.79669761657726
combined,distributed_secagg,cox,3,1.100000023841858,-501.53168296813965
combined,distributed_secagg,cox,3,1.2000000476837158,-528.3451595306396
combined,distributed_secagg,cox,3,1.2999999523162842,-555.5653133392334
combined,distributed_secagg,cox,3,1.399999976158142,-582.7855281829834
combined,distributed_secagg,cox,3,1.5,-610.1303768157959
combined,distributed_secagg,cox,3,1.600000023841858,-637.7086849212646
combined,distributed_secagg,cox,3,1.7000000476837158,-665.2869930267334
combined,distributed_secagg,cox,3,1.7999999523162842,-692.8652400970459
combined,distributed_secagg,cox,3,1.899999976158142,-720.4435482025146
combined,distributed_secagg,cox,3,2.0,-748.0477352142334
combined,distributed_secagg,cox,3,2.0999999046325684,-775.6807308197021
combined,distributed_secagg,cox,3,2.200000047683716,-803.3138484954834
combined,distributed_secagg,cox,3,2.299999952316284,-830.9468441009521
combined,distributed_secagg,cox,3,2.400000095367432,-858.5799007415771
combined,distributed_secagg,cox,3,2.5,-886.2129573822021
combined,distributed_secagg,cox,3,2.5999999046325684,-913.8459529876709
combined,distributed_secagg,cox,3,2.700000047683716,-941.4790096282959
combined,distributed_secagg,cox,3,2.799999952316284,-969.1121273040771
combined,distributed_secagg,cox,3,2.900000095367432,-996.7452449798582
combined,distributed_secagg,cox,3,3.0,-1024.378179550171
combined,distributed_secagg,cox,5,-3.0,2239.1400146484375
combined,distributed_secagg,cox,5,-2.900000095367432,2187.5444335937495
combined,distributed_secagg,cox,5,-2.799999952316284,2135.9483642578125
combined,distributed_secagg,cox,5,-2.700000047683716,2084.3526611328125
combined,distributed_secagg,cox,5,-2.5999999046325684,2032.6044921875
combined,distributed_secagg,cox,5,-2.5,1978.1629638671875
combined,distributed_secagg,cox,5,-2.400000095367432,1922.27978515625
combined,distributed_secagg,cox,5,-2.299999952316284,1866.396240234375
combined,distributed_secagg,cox,5,-2.200000047683716,1810.5130615234375
combined,distributed_secagg,cox,5,-2.0999999046325684,1753.21435546875
combined,distributed_secagg,cox,5,-2.0,1694.323974609375
combined,distributed_secagg,cox,5,-1.899999976158142,1635.43359375
combined,distributed_secagg,cox,5,-1.7999999523162842,1576.543212890625
combined,distributed_secagg,cox,5,-1.7000000476837158,1517.652587890625
combined,distributed_secagg,cox,5,-1.600000023841858,1458.7623291015625
combined,distributed_secagg,cox,5,-1.5,1399.871826171875
combined,distributed_secagg,cox,5,-1.399999976158142,1340.9814453125002
combined,distributed_secagg,cox,5,-1.2999999523162842,1282.0909423828125
combined,distributed_secagg,cox,5,-1.2000000476837158,1223.2005615234375
combined,distributed_secagg,cox,5,-1.100000023841858,1162.0198974609375
combined,distributed_secagg,cox,5,-1.0,1098.5711059570312
combined,distributed_secagg,cox,5,-0.8999999761581421,1028.520263671875
combined,distributed_secagg,cox,5,-0.800000011920929,921.7299194335938
combined,distributed_secagg,cox,5,-0.699999988079071,802.7965698242189
combined,distributed_secagg,cox,5,-0.6000000238418579,669.5130920410156
combined,distributed_secagg,cox,5,-0.5,527.3532257080078
combined,distributed_secagg,cox,5,-0.4000000059604645,385.19331550598145
combined,distributed_secagg,cox,5,-0.3000000119209289,239.01712799072266
combined,distributed_secagg,cox,5,-0.2000000029802322,95.37451171875
combined,distributed_secagg,cox,5,-0.1000000014901161,41.124114990234375
combined,distributed_secagg,cox,5,0.0,0.0
combined,distributed_secagg,cox,5,0.1000000014901161,-41.124114990234375
